17,12,18
17,13,9
17,14,15
17,15,24
17,16,24
17,18,22
17,19,20
17,20,35
17,21,46
17,22,41
17,23,7
17,24,21
17,25,30
17,26,13
17,27,39
17,28,22
17,29,12
17,30,10
17,31,3
17,32,19
17,33,19
17,34,3
17,35,48
17,36,9
17,37,18
17,38,32
17,39,47
17,40,4
17,41,4
17,42,15
17,43,23
17,44,15
17,45,41
17,46,50
17,47,4
17,48,15
17,49,23
18,0,38
18,1,9
18,2,13
18,3,29
18,4,11
18,5,40
18,6,11
18,7,1
18,8,27
18,9,4
18,10,30
18,11,5
18,12,1
18,13,22
18,14,10
18,15,22
18,16,48
18,17,22
18,19,25
18,20,1
18,21,18
18,22,15
18,23,7
18,24,40
18,25,46
18,26,22
18,27,28
18,28,20
18,29,35
18,30,37
18,31,24
18,32,3
18,33,7
18,34,27
18,35,2
18,36,16
18,37,46
18,38,35
18,39,12
18,40,49
18,41,38
18,42,28
18,43,21
18,44,5
18,45,19
18,46,22
18,47,8
18,48,33
18,49,44
19,0,2
19,1,46
19,2,29
19,3,33
19,4,32
19,5,19
19,6,43
19,7,31
19,8,15
19,9,31
19,10,10
19,11,25
19,12,38
19,13,45
19,14,19
19,15,34
19,16,45
19,17,20
19,18,25
19,20,32
19,21,33
19,22,11
19,23,48
19,24,41
19,25,1
19,26,43
19,27,14
19,28,30
19,29,14
19,30,48
19,31,17
19,32,38
19,33,2
19,34,23
19,35,14
19,36,5
19,37,40
19,38,9
19,39,39
19,40,2
19,41,9
19,42,29
19,43,31
19,44,29
19,45,33
19,46,49
19,47,1
19,48,42
19,49,33
20,0,15
20,1,30
20,2,28
20,3,19
20,4,49
20,5,31
20,6,15
20,7,5
20,8,31
20,9,50
20,10,35
20,11,28
20,12,45
20,13,40
20,14,42
20,15,41
20,16,33
20,17,35
20,18,1
20,19,32
20,21,46
20,22,23
20,23,17
20,24,7
20,25,22
20,26,10
20,27,9
20,28,16
20,29,23
20,30,38
20,31,30
20,32,21
20,33,4
20,34,19
20,35,24
20,36,29
20,37,32
20,38,29
20,39,18
20,40,42
20,41,19
20,42,21
20,43,50
20,44,47
20,45,2
20,46,30
20,47,29
20,48,50
20,49,32
21,0,45
21,1,6
21,2,16
21,3,45
21,4,40
21,5,20
21,6,35
21,7,48
21,8,38
21,9,28
21,10,31
21,11,47
21,12,20
21,13,38
21,14,8
21,15,38
21,16,11
21,17,46
21,18,18
21,19,33
21,20,46
21,22,20
21,23,35
21,24,28
21,25,44
21,26,1
21,27,34
21,28,15
21,29,10
21,30,42
21,31,33
21,32,33
21,33,29
21,34,12
21,35,5
21,36,35
21,37,30
21,38,30
21,39,15
21,40,13
21,41,8
21,42,32
21,43,6
21,44,29
21,45,3
21,46,7
21,47,25
21,48,4
21,49,36
22,0,11
22,1,45
22,2,6
22,3,27
22,4,20
22,5,33
22,6,27
22,7,10
22,8,43
22,9,44
22,10,39
22,11,43
22,12,8
22,13,50
22,14,30
22,15,10
22,16,23
22,17,41
22,18,15
22,19,11
22,20,23
22,21,20
22,23,6
22,24,5
22,25,18
22,26,27
22,27,39
22,28,45
22,29,23
22,30,42
22,31,30
22,32,39
22,33,1
22,34,23
22,35,21
22,36,35
22,37,3
22,38,34
22,39,41
22,40,39
22,41,13
22,42,21
22,43,3
22,44,27
22,45,30
22,46,35
22,47,34
22,48,8
22,49,39
23,0,33
23,1,31
23,2,45
23,3,9
23,4,50
23,5,11
23,6,20
23,7,39
23,8,27
23,9,19
23,10,41
23,11,24
23,12,36
23,13,15
23,14,15
23,15,14
23,16,20
23,17,7
23,18,7
23,19,48
23,20,17
23,21,35
23,22,6
23,24,40
23,25,35
23,26,44
23,27,28
23,28,40
23,29,50
23,30,47
23,31,18
23,32,41
23,33,43
23,34,40
23,35,32
23,36,22
23,37,29
23,38,34
23,39,44
23,40,1
23,41,21
23,42,48
23,43,35
23,44,13
23,45,37
23,46,47
23,47,33
23,48,39
23,49,26
24,0,8
24,1,11
24,2,3
24,3,14
24,4,5
24,5,10
24,6,46
24,7,3
24,8,5
24,9,47
24,10,48
24,11,4
24,12,27
24,13,26
24,14,15
24,15,28
24,16,21
24,17,21
24,18,40
24,19,41
24,20,7
24,21,28
24,22,5
24,23,40
24,25,15
24,26,25
24,27,9
24,28,24
24,29,15
24,30,49
24,31,8
24,32,10
24,33,28
24,34,49
24,35,10
24,36,24
24,37,17
24,38,50
24,39,16
24,40,8
24,41,33
24,42,37
24,43,36
24,44,18
24,45,32
24,46,37
24,47,38
24,48,31
24,49,23
25,0,1
25,1,37
25,2,3
25,3,39
25,4,11
25,5,43
25,6,5
25,7,41
25,8,8
25,9,30
25,10,32
25,11,35
25,12,30
25,13,47
25,14,25
25,15,37
25,16,26
25,17,30
25,18,46
25,19,1
25,20,22
25,21,44
25,22,18
25,23,35
25,24,15
25,26,1
25,27,17
25,28,19
25,29,35
25,30,8
25,31,46
25,32,1
25,33,34
25,34,5
25,35,25
25,36,49
25,37,5
25,38,32
25,39,8
25,40,32
25,41,31
25,42,19
25,43,7
25,44,49
25,45,20
25,46,22
25,47,6
25,48,2
25,49,10
26,0,22
26,1,26
26,2,29
26,3,33
26,4,30
26,5,5
26,6,12
26,7,34
26,8,48
26,9,22
26,10,27
26,11,27
26,12,17
26,13,11
26,14,22
26,15,11
26,16,38
26,17,13
26,18,22
26,19,43
26,20,10
26,21,1
26,22,27
26,23,44
26,24,25
26,25,1
26,27,44
26,28,22
26,29,41
26,30,32
26,31,9
26,32,23
26,33,4
26,34,11
26,35,40
26,36,24
26,37,48
26,38,49
26,39,20
26,40,48
26,41,32
26,42,26
26,43,22
26,44,30
26,45,32
26,46,6
26,47,40
26,48,15
26,49,38
27,0,47
27,1,39
27,2,50
27,3,32
27,4,6
27,5,26
27,6,37
27,7,40
27,8,28
27,9,13
27,10,50
27,11,19
27,12,6
27,13,24
27,14,41
27,15,4
27,16,5
27,17,39
27,18,28
27,19,14
27,20,9
27,21,34
27,22,39
27,23,28
27,24,9
27,25,17
27,26,44
27,28,8
27,29,21
27,30,36
27,31,30
27,32,42
27,33,43
27,34,33
27,35,1
27,36,36
27,37,4
27,38,43
27,39,17
27,40,13
27,41,15
27,42,22
27,43,25
27,44,6
27,45,46
27,46,22
27,47,4
27,48,17
27,49,22
28,0,30
28,1,45
28,2,44
28,3,14
28,4,29
28,5,12
28,6,45
28,7,4
28,8,19
28,9,8
28,10,41
28,11,19
28,12,26
28,13,7
28,14,28
28,15,19
28,16,16
28,17,22
28,18,20
28,19,30
28,20,16
28,21,15
28,22,45
28,23,40
28,24,24
28,25,19
28,26,22
28,27,8
28,29,36
28,30,44
28,31,45
28,32,17
28,33,25
28,34,50
28,35,6
28,36,39
28,37,37
28,38,16
28,39,11
28,40,24
28,41,45
28,42,2
28,43,17
28,44,27
28,45,4
28,46,2
28,47,31
28,48,48
28,49,21
29,0,26
29,1,11
29,2,7
29,3,3
29,4,40
29,5,3
29,6,45
29,7,9
29,8,36
29,9,2
29,10,19
29,11,40
29,12,37
29,13,46
29,14,45
29,15,32
29,16,43
29,17,12
29,18,35
29,19,14
29,20,23
29,21,10
29,22,23
29,23,50
29,24,15
29,25,35
29,26,41
29,27,21
29,28,36
29,30,45
29,31,14
29,32,44
29,33,21
29,34,20
29,35,41
29,36,45
29,37,25
29,38,7
29,39,16
29,40,10
29,41,50
29,42,12
29,43,27
29,44,24
29,45,12
29,46,34
29,47,14
29,48,50
29,49,1
30,0,21
30,1,14
30,2,29
30,3,6
30,4,44
30,5,44
30,6,12
30,7,39
30,8,25
30,9,30
30,10,47
30,11,6
30,12,48
30,13,6
30,14,25
30,15,39
30,16,49
30,17,10
30,18,37
30,19,48
30,20,38
30,21,42
30,22,42
30,23,47
30,24,49
30,25,8
30,26,32
30,27,36
30,28,44
30,29,45
30,31,24
30,32,24
30,33,47
30,34,27
30,35,42
30,36,26
30,37,30
30,38,45
30,39,8
30,40,29
30,41,17
30,42,4
30,43,43
30,44,11
30,45,24
30,46,12
30,47,1
30,48,18
30,49,38
31,0,24
31,1,11
31,2,33
31,3,11
31,4,34
31,5,23
31,6,12
31,7,10
31,8,12
31,9,5
31,10,8
31,11,22
31,12,45
31,13,25
31,14,31
31,15,3
31,16,20
31,17,3
31,18,24
31,19,17
31,20,30
31,21,33
31,22,30
31,23,18
31,24,8
31,25,46
31,26,9
31,27,30
31,28,45
31,29,14
31,30,24
31,32,10
31,33,35
31,34,48
31,35,9
31,36,47
31,37,26
31,38,35
31,39,10
31,40,11
31,41,50
31,42,11
31,43,12
31,44,24
31,45,36
31,46,10
31,47,2
31,48,27
31,49,35
32,0,22
32,1,33
32,2,3
32,3,1
32,4,11
32,5,14
32,6,46
32,7,27
32,8,19
32,9,15
32,10,42
32,11,29
32,12,48
32,13,2
32,14,22
32,15,43
32,16,30
32,17,19
32,18,3
32,19,38
32,20,21
32,21,33
32,22,39
32,23,41
32,24,10
32,25,1
32,26,23
32,27,42
32,28,17
32,29,44
32,30,24
32,31,10
32,33,34
32,34,22
32,35,42
32,36,12
32,37,38
32,38,45
32,39,4
32,40,50
32,41,21
32,42,17
32,43,1
32,44,40
32,45,5
32,46,10
32,47,25
32,48,4
32,49,20
33,0,2
33,1,41
33,2,18
33,3,33
33,4,45
33,5,22
33,6,30
33,7,45
33,8,17
33,9,42
33,10,4
33,11,30
33,12,9
33,13,24
33,14,35
33,15,4
33,16,6
33,17,19
33,18,7
33,19,2
33,20,4
33,21,29
33,22,1
33,23,43
33,24,28
33,25,34
33,26,4
33,27,43
33,28,25
33,29,21
33,30,47
33,31,35
33,32,34
33,34,23
33,35,31
33,36,4
33,37,34
33,38,41
33,39,6
33,40,44
33,41,4
33,42,31
33,43,30
33,44,16
33,45,32
33,46,8
33,47,50
33,48,15
33,49,29
34,0,26
34,1,39
34,2,17
34,3,22
34,4,29
34,5,33
34,6,32
34,7,15
34,8,37
34,9,37
34,10,14
34,11,45
34,12,35
34,13,35
34,14,35
34,15,38
34,16,10
34,17,3
34,18,27
34,19,23
34,20,19
34,21,12
34,22,23
34,23,40
34,24,49
34,25,5
34,26,11
34,27,33
34,28,50
34,29,20
34,30,27
34,31,48
34,32,22
34,33,23
34,35,44
34,36,29
34,37,19
34,38,40
34,39,34
34,40,18
34,41,10
34,42,3
34,43,20
34,44,2
34,45,9
34,46,29
34,47,28
34,48,12
34,49,49
35,0,29
35,1,50
35,2,31
35,3,30
35,4,12
35,5,4
35,6,6
35,7,13
35,8,2
35,9,3
35,10,35
35,11,21
35,12,31
35,13,3
35,14,10
35,15,7
35,16,49
35,17,48
35,18,2
35,19,14
35,20,24
35,21,5
35,22,21
35,23,32
35,24,10
35,25,25
35,26,40
35,27,1
35,28,6
35,29,41
35,30,42
35,31,9
35,32,42
35,33,31
35,34,44
35,36,50
35,37,44
35,38,4
35,39,35
35,40,36
35,41,11
35,42,30
35,43,42
35,44,41
35,45,9
35,46,7
35,47,23
35,48,19
35,49,8
36,0,1
36,1,27
36,2,15
36,3,39
36,4,31
36,5,12
36,6,30
36,7,20
36,8,15
36,9,8
36,10,14
36,11,42
36,12,18
36,13,26
36,14,14
36,15,39
36,16,30
36,17,9
36,18,16
36,19,5
36,20,29
36,21,35
36,22,35
36,23,22
36,24,24
36,25,49
36,26,24
36,27,36
36,28,39
36,29,45
36,30,26
36,31,47
36,32,12
36,33,4
36,34,29
36,35,50
36,37,39
36,38,49
36,39,1
36,40,17
36,41,17
36,42,43
36,43,3
36,44,37
36,45,4
36,46,5
36,47,6
36,48,5
36,49,13
37,0,11
37,1,2
37,2,45
37,3,49
37,4,41
37,5,26
37,6,44
37,7,24
37,8,26
37,9,40
37,10,37
37,11,18
37,12,7
37,13,9
37,14,33
37,15,20
37,16,39
37,17,18
37,18,46
37,19,40
37,20,32
37,21,30
37,22,3
37,23,29
37,24,17
37,25,5
37,26,48
37,27,4
37,28,37
37,29,25
37,30,30
37,31,26
37,32,38
37,33,34
37,34,19
37,35,44
37,36,39
37,38,37
37,39,32
37,40,26
37,41,37
37,42,33
37,43,19
37,44,42
37,45,17
37,46,6
37,47,3
37,48,47
37,49,47
38,0,47
38,1,26
38,2,39
38,3,14
38,4,9
38,5,42
38,6,36
38,7,10
38,8,29
38,9,45
38,10,2
38,11,12
38,12,19
38,13,3
38,14,13
38,15,23
38,16,15
38,17,32
38,18,35
38,19,9
38,20,29
38,21,30
38,22,34
38,23,34
38,24,50
38,25,32
38,26,49
38,27,43
38,28,16
38,29,7
38,30,45
38,31,35
38,32,45
38,33,41
38,34,40
38,35,4
38,36,49
38,37,37
38,39,43
38,40,7
38,41,3
38,42,17
38,43,25
38,44,11
38,45,6
38,46,26
38,47,13
38,48,24
38,49,42
39,0,48
39,1,16
39,2,20
39,3,40
39,4,45
39,5,41
39,6,13
39,7,39
39,8,15
39,9,15
39,10,38
39,11,10
39,12,9
39,13,38
39,14,35
39,15,30
39,16,33
39,17,47
39,18,12
39,19,39
39,20,18
39,21,15
39,22,41
39,23,44
39,24,16
39,25,8
39,26,20
39,27,17
39,28,11
39,29,16
39,30,8
39,31,10
39,32,4
39,33,6
39,34,34
39,35,35
39,36,1
39,37,32
39,38,43
39,40,5
39,41,26
39,42,30
39,43,9
39,44,32
39,45,36
39,46,13
39,47,44
39,48,22
39,49,47
40,0,49
40,1,38
40,2,12
40,3,29
40,4,14
40,5,41
40,6,26
40,7,48
40,8,48
40,9,22
40,10,23
40,11,39
40,12,50
40,13,30
40,14,31
40,15,15
40,16,37
40,17,4
40,18,49
40,19,2
40,20,42
40,21,13
40,22,39
40,23,1
40,24,8
40,25,32
40,26,48
40,27,13
40,28,24
40,29,10
40,30,29
40,31,11
40,32,50
40,33,44
40,34,18
40,35,36
40,36,17
40,37,26
40,38,7
40,39,5
40,41,21
40,42,8
40,43,29
40,44,41
40,45,1
40,46,46
40,47,47
40,48,3
40,49,44
41,0,4
41,1,48
41,2,24
41,3,2
41,4,19
41,5,32
41,6,50
41,7,43
41,8,14
41,9,6
41,10,23
41,11,31
41,12,3
41,13,49
41,14,16
41,15,4
41,16,35
41,17,4
41,18,38
41,19,9
41,20,19
41,21,8
41,22,13
41,23,21
41,24,33
41,25,31
41,26,32
41,27,15
41,28,45
41,29,50
41,30,17
41,31,50
41,32,21
41,33,4
41,34,10
41,35,11
41,36,17
41,37,37
41,38,3
41,39,26
41,40,21
41,42,43
41,43,46
41,44,2
41,45,48
41,46,12
41,47,29
41,48,8
41,49,19
42,0,41
42,1,35
42,2,17
42,3,19
42,4,47
42,5,24
42,6,7
42,7,32
42,8,13
42,9,5
42,10,42
42,11,10
42,12,25
42,13,2
42,14,40
42,15,48
42,16,21
42,17,15
42,18,28
42,19,29
42,20,21
42,21,32
42,22,21
42,23,48
42,24,37
42,25,19
42,26,26
42,27,22
42,28,2
42,29,12
42,30,4
42,31,11
42,32,17
42,33,31
42,34,3
42,35,30
42,36,43
42,37,33
42,38,17
42,39,30
42,40,8
42,41,43
42,43,4
42,44,22
42,45,43
42,46,45
42,47,27
42,48,20
42,49,25
43,0,46
43,1,47
43,2,24
43,3,11
43,4,19
43,5,16
43,6,18
43,7,41
43,8,31
43,9,44
43,10,11
43,11,21
43,12,50
43,13,20
43,14,46
43,15,20
43,16,18
43,17,23
43,18,21
43,19,31
43,20,50
43,21,6
43,22,3
43,23,35
43,24,36
43,25,7
43,26,22
43,27,25
43,28,17
43,29,27
43,30,43
43,31,12
43,32,1
43,33,30
43,34,20
43,35,42
43,36,3
43,37,19
43,38,25
43,39,9
43,40,29
43,41,46
43,42,4
43,44,35
43,45,4
43,46,12
43,47,49
43,48,49
43,49,35
44,0,28
44,1,42
44,2,19
44,3,36
44,4,12
44,5,50
44,6,6
44,7,24
44,8,37
44,9,11
44,10,22
44,11,37
44,12,11
44,13,46
44,14,30
44,15,37
44,16,20
44,17,15
44,18,5
44,19,29
44,20,47
44,21,29
44,22,27
44,23,13
44,24,18
44,25,49
44,26,30
44,27,6
44,28,27
44,29,24
44,30,11
44,31,24
44,32,40
44,33,16
44,34,2
44,35,41
44,36,37
44,37,42
44,38,11
44,39,32
44,40,41
44,41,2
44,42,22
44,43,35
44,45,45
44,46,20
44,47,44
44,48,24
44,49,12
45,0,9
45,1,26
45,2,25
45,3,4
45,4,12
45,5,17
45,6,6
45,7,32
45,8,15
45,9,22
45,10,40
45,11,39
45,12,21
45,13,4
45,14,17
45,15,30
45,16,12
45,17,41
45,18,19
45,19,33
45,20,2
45,21,3
45,22,30
45,23,37
45,24,32
45,25,20
45,26,32
45,27,46
45,28,4
45,29,12
45,30,24
45,31,36
45,32,5
45,33,32
45,34,9
45,35,9
45,36,4
45,37,17
45,38,6
45,39,36
45,40,1
45,41,48
45,42,43
45,43,4
45,44,45
45,46,44
45,47,21
45,48,8
45,49,47
46,0,34
46,1,30
46,2,48
46,3,22
46,4,29
46,5,21
46,6,35
46,7,47
46,8,4
46,9,17
46,10,18
46,11,43
46,12,45
46,13,6
46,14,6
46,15,34
46,16,25
46,17,50
46,18,22
46,19,49
46,20,30
46,21,7
46,22,35
46,23,47
46,24,37
46,25,22
46,26,6
46,27,22
46,28,2
46,29,34
46,30,12
46,31,10
46,32,10
46,33,8
46,34,29
46,35,7
46,36,5
46,37,6
46,38,26
46,39,13
46,40,46
46,41,12
46,42,45
46,43,12
46,44,20
46,45,44
46,47,16
46,48,3
46,49,42
47,0,26
47,1,37
47,2,49
47,3,2
47,4,11
47,5,10
47,6,24
47,7,40
47,8,43
47,9,23
47,10,21
47,11,35
47,12,14
47,13,14
47,14,34
47,15,41
47,16,27
47,17,4
47,18,8
47,19,1
47,20,29
47,21,25
47,22,34
47,23,33
47,24,38
47,25,6
47,26,40
47,27,4
47,28,31
47,29,14
